x0,x1,x2,x3,x4,y
0.8934495869823892,0.11107816665782688,0.8591092273220968,0.9025603154438963,0.6501952061842489,4.56225366017933
0.8440547920496017,0.8456051756971621,0.8131021905795895,0.44974542924101235,0.577431225442648,4.202552849536724
0.004415970777679634,0.4648791346729966,0.8543364248935399,0.03153244296060198,0.9396234749314435,4.53195924535909
0.9106091794495018,0.9933065299988119,0.667798106930142,0.5125096595990052,0.7373475934102403,4.458248173540507
0.1449644721536949,0.07441070561102436,0.8774832731586388,0.719941756270831,0.056871207665928125,2.070544641468757
0.9638780231757829,0.5312287100780974,0.6010601932174913,0.15337583581550474,0.5382921087061747,3.78087473572929
0.5943596153177861,0.9759544112816516,0.5110528979532698,0.8505981271116372,0.8015694247649234,4.021173685519096
0.03247312896155019,0.5161314468337509,0.2877053773118218,0.6695209319731296,0.50771764017109,2.1310368040984637
0.6015886158985204,0.2423194860338267,0.8153185806250822,0.3873429089643884,0.5191048941443634,3.789540459581775
0.18431176200004118,0.22113806157819205,0.9399330081013126,0.33155844392146483,0.40146134141929024,3.268561802460537
0.4845124389088432,0.27899552009484596,0.13146940280547237,0.5975101233067065,0.24551919929296095,1.4840088423986708
0.3973497322410582,0.4827988931519207,0.2527214387548674,0.3931677339205403,0.9205549411393329,3.664457433168792
0.5738205323415712,0.9049551435427383,0.2429100865353354,0.9975119749627004,0.3417081862637483,2.0847652642034866
0.051136576983854765,0.3740188074827736,0.8218086165442797,0.13814483228865926,0.9697196008781295,4.603912612706803
0.31331333224207003,0.8278264728082521,0.5415836759505033,0.3871567022488357,0.5169838694560028,2.9474322925110847
0.9575749466611406,0.9744445127333158,0.2475400031381907,0.9604577511930246,0.7435698051898942,3.683364368507205
0.5946853317611526,0.8417524442851342,0.5959449407984443,0.9332597183306037,0.1295479272568859,2.1752189951286987
0.5137276695741086,0.2755830918303488,0.4943775982607831,0.28281990025915926,0.6545507729913354,3.466135185069681
0.7865283878816313,0.18157245257208643,0.6463154954452074,0.23945657754140082,0.17105581361749944,2.592326819624544
0.4433316015588332,0.44806372878533274,0.4709529078434951,0.6802207265855128,0.8525772954483125,3.9429693035907607
0.7468996272566993,0.3424417130632972,0.8445025970995608,0.7787010291074886,0.20715966196953384,3.0573838073644226
0.1281792521291919,0.7345990782080055,0.40757542379594347,0.6627982582183166,0.7653381963758289,3.2393446888485657
0.5766322106877182,0.9645325836225787,0.38252279377239207,0.6619482807847777,0.08782926244369482,1.605165585563587
0.33413332634693016,0.13152626728831796,0.4507393703588727,0.8599710509077658,0.4846272092402012,2.6894936947852788
0.29451143397344137,0.14147830411967666,0.25292083059292636,0.7857718991052616,0.1392463167905318,1.2180920455308895
0.6767858077956315,0.6535826677878086,0.5574776318594069,0.40549491763240364,0.1493231263538678,2.2397104505760486
0.18517599749423097,0.6340687786316882,0.4986144889683245,0.4918746128634057,0.04683554440338156,1.3229116086410246
0.9789846280530403,0.270802882948067,0.834939942647354,0.9325738137458268,0.8330101365483443,5.147894922992782
0.3392979156407644,0.4385200053720728,0.41338920937126533,0.49611962039562973,0.4680002437480234,2.5700770656273653
0.6040078952682617,0.9553940634559686,0.09558718504435304,0.7019347809989681,0.6529443183238226,2.7540152203284354
0.683400622213528,0.8036768424146681,0.7925404822574225,0.9370436232264232,0.0523249278133735,2.4254563701684937
0.6939611735763529,0.6606921851789024,0.8643557680299189,0.6505199748707,0.05307764859704911,2.581905655427338
0.7600271336018898,0.8186716743152288,0.28239210959918093,0.9438331242016825,0.9659071598681984,4.222532832404847
0.9667721716519774,0.9284698817533137,0.9067667711403324,0.509953131629548,0.22743611546895803,3.4626140603395164
0.18457021195396406,0.10794768181675163,0.6876809869434167,0.6636506167563218,0.20080232203653425,2.1623391519504
0.9729248754853723,0.24190476942496797,0.09790056012601878,0.39273435638564724,0.7362808346535844,3.377568499698163
0.6434326483700088,0.3211648261814848,0.9659224561426354,0.07694252196193607,0.25497588917530023,3.34020522818118
0.7866652342154378,0.8012137725063179,0.9788624188819807,0.910036314656785,0.28315588399791125,3.593857723973133
0.9815160425885844,0.7243123476317511,0.26780441609696737,0.04188678594351203,0.7679249639803649,3.820899766723614
0.6856790033019369,0.5259090164647604,0.9748310501209526,0.3299091814631109,0.5107542371585925,4.1676038150196195
0.2936870449435962,0.2389887511429316,0.7865310913018575,0.360394960924739,0.711254415760608,4.000512474829135
0.23434759922999615,0.27595060385725345,0.8394645550964703,0.8482759769106626,0.45814874249169346,3.2877229368980174
0.4324553432209015,0.2943909577955883,0.31242682218421747,0.7540960515715592,0.5358221421389404,2.664775414006158
0.10697042610069285,0.6836572545202996,0.6064598156094184,0.30993768307755776,0.8674465315603817,3.9222296520006745
0.48359798307915003,0.503755369209174,0.40611490684889495,0.020725760100021473,0.23109550888463448,1.9891143234308435
0.6164876922414033,0.6383673431903569,0.3228617059087343,0.9658328092869272,0.74434854396224,3.495256735945592
0.15957618570543175,0.7811123544426162,0.7066613002383987,0.5448030344745778,0.3312442624257108,2.5666315734593614
0.6560512771963871,0.010883938318412056,0.3923149484020576,0.28534874890569406,0.42232168829585437,2.7076462388880653
0.19238237694693183,0.12109558245713414,0.8370098021007532,0.7329901974827358,0.8771313616556302,4.497796066115329
0.4987987728386659,0.9958348711786831,0.2987286208140829,0.49479715245744293,0.523543232543778,2.6668857120981655
0.8714985402222849,0.32961701454617376,0.07829418387896181,0.4816600165991508,0.9166704984569292,3.778098403350996
0.2118456698653316,0.9636274016538152,0.6292645252288943,0.6660073560197732,0.8073217124520345,3.892339857679224
0.16058117862571897,0.8994358445505396,0.8964794199397743,0.503622187364098,0.5851976733368516,3.709133038515822
0.231163587538897,0.713833867617024,0.8732418743335587,0.5667146220089967,0.6744554475921117,4.00101367898235
0.5952878803802246,0.5296602010201963,0.29307870077495723,0.22574975383706886,0.8839796862756119,3.8333843407569743
0.3949752900486774,0.7088360169513952,0.09032914484583543,0.10295407729485229,0.34141822296921753,1.5998882486480008
0.6521701053551724,0.5563328548394177,0.9963723621090484,0.2548300661876626,0.33385730007588954,3.646486729800938
0.6460640758581735,0.48141962976006303,0.45869882374638093,0.8831920247361741,0.4254276064633209,2.839744542740898
0.8922840713626999,0.2531565906149984,0.04442416694047635,0.27427617068932575,0.6902551515532834,3.051897859903503
0.13549053732723904,0.533609784946183,0.13466874585728394,0.795829829002811,0.2113487913905756,1.0388744032135337
0.2856623290719924,0.8133261751937184,0.7758856767282631,0.22868884867302475,0.9680192460578062,4.741491420701937
0.9248134560666325,0.7083489328119943,0.5004907190948172,0.7098069607879922,0.0375672222041179,2.0384965608686207
0.37584531860655024,0.8172449216945155,0.3637850634500326,0.2108727506355036,0.011539208786144228,1.1380330718650482
0.31581683700013174,0.15878141726139827,0.3990859805258188,0.22882162676922868,0.014728457890654467,1.1581741717237328
0.7919776564244339,0.33883142456141946,0.08736270166300175,0.2665320961472507,0.006596595772111358,0.9864928470667714
0.8637177828013687,0.03012374152769548,0.9847571194040377,0.8337546106345772,0.8863183838266825,5.492187173089491
0.4710289002592475,0.3533016378297994,0.6485120728049502,0.6442024260099491,0.38853629264610645,2.933661923807467
0.4735415504955963,0.6575538302432841,0.798916924757711,0.9150385068218457,0.610603191878918,3.9031849756477723
0.8590765716249775,0.9126592621482142,0.9130045854981522,0.8824801189014149,0.9135648963713741,5.425780431735404
0.2830336787978066,0.8566295614493695,0.8773548980605409,0.5185267429970756,0.7129956113904045,4.176730309090102
0.8337971105070169,0.29724746699668925,0.8242643827922665,0.9995661965552767,0.5599847557157065,4.16228014323867
0.3892436907501574,0.6664707486958245,0.6505838044381256,0.9941248934400473,0.7127275310968259,3.8285938929168863
0.2784640013780436,0.9971451972912255,0.43857731559110535,0.6528117523075319,0.2834889900772293,2.0060856027919423
0.5228265343867563,0.4330870482267669,0.47120006629052646,0.19789536833267662,0.49613483747029485,2.953631179378694
0.13574559819124077,0.3325113686013582,0.2846286502733587,0.6163548438594347,0.6113013392628086,2.538906916526384
0.490590377956755,0.017626670571994962,0.5025601758129542,0.15602660520658873,0.9123708177229308,4.232823182751456
0.7538107480206327,0.572126589614304,0.8762163419751718,0.24317672468972706,0.435666666705084,3.8132434320862285
0.7174387161336324,0.38928946392976205,0.6609888580785402,0.3664249759081921,0.05025716421254334,2.1901879249283427
0.11096862336009172,0.9400401952308691,0.6782003245615458,0.08628460085976142,0.2142160539889516,2.110017434450038
0.6785215245814437,0.3095782985454114,0.8223475358807855,0.8348765609360201,0.4925691019904155,3.8009239023142607
0.09634945419724006,0.05804600845044794,0.22129907218989453,0.42196983425997747,0.8247916732514164,3.0133226183312782
0.77006296106268,0.6656293472717488,0.7219292227669211,0.26505594601105675,0.9629371856515747,5.102732963551246
0.26465078209828885,0.43995492369643396,0.15283712257410265,0.6692398316847338,0.2339489951647834,1.2721720127408442
0.989112843672038,0.3008801736584321,0.4374302356799722,0.2908340673785883,0.9752256040155461,4.789650127078621
0.4078173742641008,0.9721900673408431,0.8428225364323051,0.5076465346829172,0.5358943000573181,3.7011453473006655
0.433341579472612,0.07776449432813948,0.44089039220671256,0.06937867892122951,0.6717908480778615,3.3304949081196216
0.17248238200624455,0.2011860206150824,0.8460879405802743,0.429667769848465,0.06231343927397859,2.051598580988729
0.1385057968281177,0.1268630733832672,0.24720708500170274,0.9287345419480447,0.14673257543453033,1.073117693135114
0.4878712154133372,0.9500825585467867,0.49217916053976196,0.9630467952404661,0.5514445261401058,3.1265631149131785
0.17669031368865062,0.07431958353297341,0.7025614781690388,0.26413875035333023,0.08434132000200356,1.834837230032739
0.16763476861862026,0.4155125926616312,0.5212228169397017,0.6901665411275351,0.46697492249081674,2.611005169970474
0.11622123755866587,0.15642287775401476,0.5839031088916457,0.7258343254339895,0.2690352301959156,2.091133145929704
0.39427922344054933,0.44966891646864937,0.3189269799189477,0.27797731385222246,0.9186569605236161,3.788104064849293
0.9172153990901062,0.22928847863182533,0.817394106405573,0.018816249098418725,0.5925903348222065,4.329774616367872
0.09967537747589095,0.7853393749048566,0.990114515342522,0.07840619769065227,0.5398743635903094,3.6995274989318636
0.7792057709421744,0.4970655584757495,0.8102695451007771,0.20262798165906815,0.829628576737408,4.888630591355952
0.5339061320183786,0.8578033182758535,0.9764562751447651,0.028967761200207165,0.8094760691972874,4.915246889899771
0.6168224362079326,0.47261192480190817,0.8518218301157902,0.5423639295693551,0.14603295725272292,2.758564968197682
0.7272371848089164,0.6130012948377915,0.2978004686204323,0.8001282580000769,0.2505906963541481,2.0746102111122253
0.9451123537584301,0.9535185227794453,0.9607989576224484,0.9592648791638833,0.6478154380884938,4.8101565832688085
0.7017382508253815,0.9358285905698595,0.8136037426947942,0.5832512852429427,0.224001136170349,3.000949144726017
0.7574800695595831,0.6805611657327639,0.08460386069829495,0.21288276607840173,0.9047091193978359,3.640815149149681
0.8748968947977529,0.3662578237033324,0.14080269542159862,0.7401305927859936,0.7414755970548008,3.380929076805353
0.24581231417074756,0.8304478173629217,0.9060084714172507,0.965857737113314,0.9111234291347476,4.791199544409492
0.44698068678298153,0.24658080330260812,0.6888217423466536,0.998415181007,0.6132029780192165,3.6642331055339383
0.12322173128517377,0.6210413554144623,0.8751494566979797,0.11973848580537794,0.7916267675631494,4.248400947370581
0.21192940619446088,0.34306224433601584,0.8630218471143484,0.9480147123489447,0.45101942313205634,3.2910313698193265
0.8961534296870505,0.18905723217357728,0.5592175664811181,0.9727668781267735,0.41041473431576225,3.2458327655965733
0.012502654783173806,0.8862310587799057,0.32070887757383293,0.6981510813547047,0.31453749725258173,1.5975329016885849
0.5942646045446588,0.017755703903265974,0.6702836051314621,0.002669097151877242,0.647533444836982,3.8774321493185293
0.07797843799369197,0.15312601091246691,0.9733408780818716,0.9545399702011107,0.22874863141373158,2.7109060883986302
0.2928803467900013,0.4222601485333829,0.9386304453011688,0.8799313999174433,0.7152852375083519,4.315996949917395
0.13564249383313431,0.24205908765271456,0.8272120739252051,0.9982325829968015,0.21719493610296803,2.4416514499924484
0.11813209820744086,0.4100866612429307,0.3882515299312084,0.9147977255268049,0.2190809043242271,1.551877871042539
0.3527468897305679,0.5246992563954581,0.3810741895466405,0.9369473210770002,0.454851846739873,2.4794508090434677
0.06513811704858763,0.9007064006289293,0.7149190751610349,0.21228628729954868,0.45571770746265716,2.862129389758629
0.6494479215898862,0.7297701457811427,0.491034960173487,0.1746629606577632,0.995137371532712,4.616929956534996
0.1810153492179848,0.3502357860480677,0.4992442583300778,0.7210361405550175,0.5611567617175794,2.862974151030879
0.8017263295243295,0.5355668075382418,0.7702790938667491,0.5496821842974254,0.7919297604152055,4.718073798503444
0.9094696055581946,0.1704957342628739,0.5008439488237278,0.32544249788401813,0.438025700602765,3.225234605013945
0.13556046727765614,0.16345645935444864,0.8113257129391723,0.6751356584295782,0.7406428305122823,3.980140384692848
0.6196342975792314,0.4800491143140575,0.10956864119770104,0.5403345299978635,0.13407450240415075,1.2409950871870858
0.888820336811265,0.46853628379120815,0.697046377293192,0.5942117572609623,0.6033485255808299,4.092958668140138
0.039977513529225295,0.5927063322099472,0.9678299212462017,0.11024961350754936,0.5410780301234487,3.598871446391975
0.9901243154054291,0.5954942787480022,0.019462650688805705,0.2361269254108994,0.5119129000205336,2.5647883168446413
0.211211427514301,0.05530970162533244,0.30298790376938756,0.1781839735101276,0.4047836892514881,2.0315383028075407
0.5759749155134023,0.4500276561860622,0.009473364924441507,0.03293671384805019,0.9805572650000096,3.536593440362314
0.6753157806661282,0.1683402821002541,0.9063304887206733,0.5834463642714093,0.32059663517859716,3.449766663643266
0.40984419674473815,0.44020416574074184,0.46715011072745694,0.6610765185767681,0.15747213186772113,1.8165608138028153
0.5936177879311931,0.980903140061767,0.9408578689291777,0.04915898272728525,0.28557186447369254,3.332049119210626
0.6807416896331412,0.6148440366911258,0.16373840844410636,0.7254867842939967,0.8219616189654299,3.4741033634176435
0.06838408755859049,0.8621409385492609,0.6730008822087167,0.1619404490788292,0.8813960514609593,4.058574006358901
0.004472980322607123,0.23166860700319636,0.49710447796411283,0.37879756457046143,0.15538533789749687,1.4648379499433233
0.9884184415256722,0.2636784886703196,0.5080582045826645,0.7493439712190447,0.35306985957586623,3.0637444294186
0.21326938181863797,0.7161438066392354,0.297452904494687,0.64141379842861,0.5483416586165554,2.453200166657678
0.25849144928913337,0.07447786541660506,0.30709138954476045,0.867349162286368,0.8537469700315319,3.43391513847325
0.17759290161338392,0.02387625786291281,0.5571252703961144,0.47082766157005285,0.512796473285866,2.8302328622632107
0.5101107262486968,0.3776606600071125,0.9907036931517584,0.2841844735508138,0.8475552235194881,5.034183783110678
0.7435216868136948,0.34400862480528216,0.7996793741645254,0.8460474863291189,0.7139112997142497,4.484614334285494
0.24579168368832038,0.6580237639016018,0.7785747153799343,0.6740822057581092,0.46616082570025597,3.2014235915489566
0.109844480301302,0.24864088712711574,0.7341835913071624,0.10253763337283262,0.2324586739853961,2.275587684871815
0.5154678414940368,0.5504813344550167,0.7204746680413682,0.9523748536584726,0.2327278372027881,2.6546006891851377
0.278714582732,0.20284298617960905,0.44581721240401084,0.8499759159145007,0.7875990425251821,3.533146135115568
0.6056007032311523,0.27036895913744696,0.9768088236376203,0.8064803026840827,0.5863473935300855,4.31826053109665
0.702105345114106,0.26073617693442797,0.4902645155820069,0.055065499879720536,0.5198780068375185,3.2422683967906756
0.23307590762877717,0.2771746635174379,0.5553713010258631,0.4554195256948248,0.5588056094861648,3.0202353381389977
0.9031765738316471,0.37886248493237806,0.00345639934090447,0.020090789011222743,0.9686870144408599,3.8161504158360353
0.3064268353608999,0.5531480527259443,0.6910607302315924,0.940232038511825,0.0037515133150414215,1.699802835769209
0.7813889736720866,0.7719764750941,0.5364537886272388,0.5056554245581544,0.8419390370337555,4.3801136620278305
0.8786189536137299,0.20286652549207973,0.19021069162199966,0.35353857326020477,0.7145248991521546,3.402615034314193
0.1839663645957672,0.08624343411172586,0.6785637590807206,0.8014633259893258,0.5978907032367342,3.3347659924674113
0.12551793229064157,0.7048235135296981,0.9867514078255423,0.6683260909868103,0.9490112986072986,4.946054643763622
0.19998561315651509,0.3844047806694072,0.476882503714539,0.02410193197688082,0.4906483234906679,2.625695591057597
0.3267417346844572,0.26984450477387334,0.4824130098977868,0.6687057685261053,0.9572135055795119,4.163208271218567
0.3427450665753786,0.3623083122560431,0.9344132238421866,0.7084093183101113,0.7145780489104925,4.355305660991229
0.10186031028426479,0.6642428222388923,0.022402332405843883,0.6727814420596713,0.5569050493938396,1.8173801232774711
0.46092991359690927,0.2678046917798571,0.35671511319130644,0.9135031452430092,0.18961525117561517,1.7432058935063677
0.9964983294985988,0.008506785601223865,0.9410504326271605,0.06276347893031475,0.17249698595253093,3.3960901526105127
0.41238736814977994,0.6607154664807854,0.16088052496708394,0.8383777251510025,0.9768948425731142,3.6648329458032904
0.6782768040196124,0.198004172303748,0.6250615037394054,0.9857870791881967,0.8347962711145157,4.432788624841971
0.01291255299776306,0.8897792107359017,0.6546659172657538,0.6446024340113184,0.48220657480223705,2.768864111935982
0.5763882705008796,0.57967229235125,0.7406607962103194,0.5122300416512118,0.5618100004778068,3.743139864354939
0.6376263677895816,0.599544740373317,0.41089245207637204,0.4998800144057528,0.12518343910112106,1.834961589245689
0.18493002005879688,0.8167952656796301,0.10046668867526454,0.7171367053624608,0.924476562707404,3.1592930855315378
0.4889639545158587,0.19845051361639932,0.7002394163007645,0.02977786108056546,0.9011154861360345,4.592789245525491
0.5601782707319589,0.5598716617672134,0.40951518857635616,0.07948031856897164,0.33174621894467193,2.374447304718687
0.9020873251119461,0.7042867342848611,0.7274756543197223,0.1363094195020359,0.9829344030153294,5.3058418427973795
0.742557713767363,0.21230136655656084,0.2013813743131324,0.15871672124550984,0.06495353767513656,1.3401810754190375
0.7555803890729094,0.7085887295563961,0.8184852376786313,0.35622643060482206,0.7676913556193871,4.695624931288333
0.11986709944035767,0.6218185901290884,0.04007208152664932,0.14511725586890312,0.3675281114443877,1.3025955968268195
0.40202447939790953,0.22367069727418076,0.12438343284447118,0.7923785759493233,0.7597855082139231,2.930147869728621
0.32056466549223395,0.989979354889315,0.23497332866517417,0.06463145686826577,0.5349920285177119,2.395487408375718
0.31187777188987786,0.12021023300124378,0.7551027782279783,0.13427600632677517,0.37726102067262357,2.9538663903637055
0.8344599431681465,0.0478261504921772,0.41925665584496274,0.711487777084426,0.23136418131847536,2.367065798813498
0.7150820414433817,0.07059513487702995,0.5957399412440725,0.6737596157792988,0.3298502669618638,2.8961127248171183
0.22491307882244282,0.4102841944494,0.8341660142681785,0.21095247793757255,0.8066215237600775,4.313109678639032
0.6046885336098833,0.9428368907602623,0.4242773573883182,0.05920528125105318,0.6688619026276627,3.459828956269508
0.9676358785063451,0.6120933338155247,0.24301660464969843,0.13776498188665087,0.6260860743267909,3.3319273107861145
0.327126060025947,0.5945967350164745,0.3563058303504749,0.9517658590499909,0.019288778084818214,1.0976040549813515
0.054621079585298604,0.1378620801036592,0.9420355408885236,0.020025125288854473,0.7115688427875331,4.073398689724945
0.7152713919125475,0.39532016428102135,0.32130762704806637,0.35593149067836904,0.04733120066384455,1.4998802480002138
0.8935741473648606,0.3421499413379423,0.6581822170594825,0.7308712589276944,0.6889545209242087,4.276802144256452
0.7174279576859647,0.061683078345825426,0.6997708939985816,0.3831926267595118,0.696032938479231,4.205068561120821
0.5692198358259482,0.5640376505248241,0.20210902645343232,0.6552144172169526,0.8781034691548287,3.607748296197299
0.06531320312543443,0.2754472266983996,0.026928594776934767,0.1581591047846589,0.6350845161112284,2.024423941012989
0.09236605857022329,0.397138162740171,0.5024245688403699,0.41386852004730545,0.1555787091257146,1.5639513236281068
0.961067733426032,0.5748618403714382,0.7757716817097284,0.7136011520677431,0.717456298074302,4.664979991068394
0.02514097300069673,0.957409773130219,0.28669376784915224,0.20139325383896856,0.9885111224458365,3.5640618760365106
0.004366407689890051,0.006015620579546632,0.031201638872256687,0.08690514144635209,0.03269908269005106,0.1648669335045566
0.4542094796671875,0.9850276299032193,0.46265452686511266,0.4152050587239503,0.35316311348925244,2.43900787386517
0.30627461017080104,0.439752615188303,0.06748422356728156,0.8257525786419525,0.6612346637706008,2.4249470486171667
0.7536255543754402,0.9998042464077095,0.4644073922903673,0.8075080399056611,0.9520665152505047,4.538639884707688
0.22886300973159024,0.8578819302906031,0.7903872381497661,0.8685662361475276,0.15506268600911588,2.27482554405847
0.09809547244265238,0.22501454587638725,0.9305582063789736,0.7201367340558549,0.04184165902864967,2.0847368622865483
0.14953343018954335,0.8945315951232494,0.24862882758502225,0.533165195711042,0.8483215343118589,3.191755688295164
0.31672275432687325,0.3560274926209559,0.0665345778496782,0.7411103419123287,0.43021558587045416,1.740438667637592
0.6791273001565837,0.9774113333807916,0.38811064230526127,0.38823593283749536,0.09775904302291882,1.7486257138358625
0.08296063850094593,0.5879640888561372,0.758774634667684,0.39405331214000816,0.8520964625525155,4.15679929549386
0.2990361936521143,0.3442455519125309,0.6922384316969531,0.32436151377179556,0.9066786213327737,4.403548921044342
0.4877802077222295,0.24738756818565222,0.8647927288180316,0.4128477258481825,0.3165286961842665,3.1669517539110923
0.49135358029202414,0.3648433700053656,0.42684995358127464,0.9486680459996877,0.261513837885063,2.129595001109762
0.5165610178821579,0.48160281400355465,0.939129176620757,0.242395322954572,0.6938071347937922,4.476240775505048
0.012002399675071662,0.8990523249593023,0.32291562342400504,0.7048251338124351,0.6723657294979473,2.6749308350169234
0.09803721219082284,0.9499795045031544,0.2360421946422604,0.8140839933618518,0.4727521234753368,1.988377971901354
0.10555696441123152,0.5329716166474825,0.21829192381179985,0.26267973016789314,0.25497393555794257,1.307062618708659
0.8453530224281477,0.960470208642054,0.3075296873080414,0.357300121931728,0.6741041466936002,3.4827248371250312
0.280697067757696,0.3825238645157276,0.3236362824836939,0.3765386721915197,0.5383010663426624,2.542872831753071
0.15069803890791678,0.7148291327342239,0.33458862898095987,0.3264646322316399,0.2879558925518646,1.6837429745254302
0.7523477086159142,0.42477920564059934,0.5912918036570779,0.41335185048600986,0.3246187118757762,2.9087874515573984
0.8938257852764872,0.29202798971588395,0.2592336244908815,0.8512819721689129,0.6470525915804886,3.3534508089997157
0.32977682139667774,0.9963903328372581,0.8395585907066585,0.8585403521136571,0.6139775620614175,3.850826688994247
0.30774033880226825,0.47318173983485046,0.7159092998549722,0.6526241367187803,0.5371486927078258,3.35100501663569
0.12918199174220124,0.9000578376350397,0.062026066340956754,0.7996608927504,0.2955436899247683,1.1398651941984197
0.5235718814593122,0.1467570286797637,0.44351727446037903,0.2542273469850169,0.32980699661912294,2.400027420237439
0.7226763379599183,0.4663262003497666,0.6871055166669239,0.08609679086333255,0.8581788057365164,4.671423788503315
0.6906607564707484,0.5997590578118726,0.07300377164181526,0.05581453733031738,0.5617433522124919,2.521898356391855
0.8237629243003485,0.7591451972820494,0.29891205215213823,0.16501142728528895,0.539000726253495,3.03858920736511
0.8829889056894575,0.26813030544048655,0.2747839266198482,0.8419382168862068,0.23308054684797508,2.1317983994730794
0.6447814464553729,0.20694586874097176,0.7733407868145332,0.8297979054437473,0.5083865019889227,3.7166225260512076
0.8497010436603373,0.7967052188201967,0.8388993668224252,0.3014988530119792,0.586152535036537,4.285957382414798
0.5418191420843141,0.4988456021334442,0.2760330495525022,0.6587339462877564,0.4360036167750926,2.401896091514596
0.5434586963476928,0.24502204124177607,0.3354111286470284,0.8357668787625074,0.4661465202994093,2.6127205145399772
